"North","East","WaterSE","Code","Pt.name","VertPrec"
4099766.5,568720.548,2.102,"echo","4379",0.00963
4099767.055,568721.091,2.114,"echo","4380",0.00964
4099767.611,568721.4,2.113,"echo","4381",0.00969
4099768.585,568721.684,2.095,"echo","4382",0.00965
4099768.882,568722.774,2.09,"echo","4383",0.00958
4099769.066,568723.742,2.107,"echo","4384",0.00958
4099768.927,568724.379,2.126,"echo","4385",0.00967
4099768.799,568724.739,2.12,"echo","4386",0.00964
4099768.821,568724.647,2.148,"echo","4387",0.00965
4099768.756,568724.489,2.114,"echo","4388",0.00966
4099769.057,568724.55,2.096,"echo","4389",0.01011
4099769.223,568725.446,2.104,"echo","4390",0.01025
4099769.668,568726.286,2.122,"echo","4391",0.01056
4099770.172,568727.003,2.11,"echo","4392",0.01106
4099770.687,568727.715,2.125,"echo","4393",0.01121
4099771.156,568728.485,2.109,"echo","4394",0.01135
4099771.64,568729.212,2.11,"echo","4395",0.01148
4099772.118,568729.97,2.16,"echo","4396",0.00992
4099772.789,568730.622,2.128,"echo","4397",0.01109
4099773.597,568731.198,2.172,"echo","4398",0.01116
4099774.229,568731.876,2.132,"echo","4399",0.01146
4099774.708,568732.662,2.128,"echo","4400",0.01158
4099775.073,568733.37,2.143,"echo","4401",0.01169
4099775.546,568734.031,2.187,"echo","4402",0.01149
4099776.045,568734.599,2.162,"echo","4403",0.01078
4099776.615,568735.069,2.132,"echo","4404",0.01196
4099777.197,568735.354,2.127,"echo","4405",0.01204
4099777.916,568735.396,2.132,"echo","4406",0.01212
4099778.786,568735.32,2.128,"echo","4407",0.01219
4099779.626,568734.933,2.104,"echo","4408",0.01125
4099779.789,568735.441,2.105,"echo","4409",0.01127
4099779.94,568736.204,2.113,"echo","4410",0.01129
4099780.385,568736.96,2.106,"echo","4411",0.01229
4099780.618,568737.636,2.135,"echo","4412",0.01155
4099780.522,568738.433,2.166,"echo","4413",0.01026
4099780.569,568739.335,2.115,"echo","4414",0.01239
4099780.79,568740.101,2.12,"echo","4415",0.01342
4099781.083,568740.723,2.107,"echo","4416",0.01319
4099781.388,568741.34,2.135,"echo","4417",0.0124
4099781.663,568742.102,2.095,"echo","4418",0.01238
4099781.97,568742.736,2.111,"echo","4419",0.01248
4099782.299,568743.518,2.086,"echo","4420",0.01314
4099782.691,568744.343,2.127,"echo","4421",0.01589
4099783.163,568745.148,2.1,"echo","4422",0.01388
4099783.828,568745.786,2.079,"echo","4423",0.01427
4099784.475,568746.101,2.121,"echo","4424",0.01661
4099785.076,568746.321,2.142,"echo","4425",0.01127
4099785.592,568746.575,2.129,"echo","4426",0.01058
4099786.138,568746.838,2.117,"echo","4427",0.01056
4099786.596,568746.542,2.126,"echo","4428",0.01058
4099787.455,568745.954,2.112,"echo","4429",0.01059
4099788.448,568745.707,2.11,"echo","4430",0.01061
4099789.505,568745.771,2.104,"echo","4431",0.01023
4099790.598,568746.011,2.106,"echo","4432",0.01023
4099791.534,568746.439,2.1,"echo","4433",0.00992
4099792.321,568746.955,2.1,"echo","4434",0.00993
4099793.117,568747.457,2.096,"echo","4435",0.00991
4099794.092,568748.003,2.095,"echo","4436",0.00994
4099794.866,568748.687,2.092,"echo","4437",0.00994
4099795.55,568749.378,2.096,"echo","4438",0.00987
4099796.174,568750.073,2.093,"echo","4439",0.00987
4099796.623,568750.765,2.114,"echo","4440",0.00988
4099796.675,568751.517,2.114,"echo","4441",0.00988
4099796.938,568752.506,2.096,"echo","4442",0.01022
4099797.439,568753.19,2.093,"echo","4443",0.00999
4099798.185,568753.341,2.1,"echo","4444",0.0099
4099798.964,568753.523,2.092,"echo","4445",0.0099
4099799.685,568753.771,2.093,"echo","4446",0.00991
4099800.364,568754.023,2.092,"echo","4447",0.00991
4099800.929,568753.959,2.097,"echo","4448",0.00992
4099800.878,568753.985,2.102,"echo","4449",0.00992
4099800.413,568754.44,2.095,"echo","4450",0.00992
4099800.516,568754.104,2.11,"echo","4451",0.00993
4099801.02,568753.922,2.106,"echo","4452",0.00993
4099801.436,568754.534,2.113,"echo","4453",0.00994
4099801.901,568755.285,2.105,"echo","4454",0.00994
4099802.414,568755.863,2.104,"echo","4455",0.00998
4099802.952,568756.479,2.105,"echo","4456",0.00995
4099803.541,568757.165,2.115,"echo","4457",0.00995
4099804.18,568757.746,2.093,"echo","4458",0.00995
4099804.901,568758.187,2.095,"echo","4459",0.00996
4099805.619,568758.581,2.115,"echo","4460",0.00996
4099806.429,568758.813,2.098,"echo","4461",0.00996
4099807.167,568759.066,2.111,"echo","4462",0.00997
4099807.977,568759.527,2.112,"echo","4463",0.00997
4099808.712,568760.042,2.115,"echo","4464",0.01014
4099809.402,568760.405,2.105,"echo","4465",0.01018
4099810.057,568760.645,2.113,"echo","4466",0.01019
4099810.679,568760.829,2.122,"echo","4467",0.0102
4099811.28,568760.974,2.131,"echo","4468",0.01113
4099812.044,568760.693,2.151,"echo","4469",0.01116
4099812.971,568760.473,2.156,"echo","4470",0.01141
4099813.908,568760.418,2.137,"echo","4471",0.01149
4099814.788,568760.423,2.133,"echo","4472",0.01158
4099815.763,568760.346,2.143,"echo","4473",0.01165
4099816.22,568761.051,2.14,"echo","4474",0.01172
4099816.698,568761.802,2.119,"echo","4475",0.01226
4099816.266,568761.769,2.178,"echo","4476",0.01529
4099815.963,568761.191,2.196,"echo","4477",0.01541
4099816.105,568760.705,2.135,"echo","4478",0.01221
4099816.495,568760.257,2.128,"echo","4479",0.01227
4099817.209,568759.72,2.12,"echo","4480",0.01205
4099817.437,568759.044,2.13,"echo","4481",0.01209
4099816.917,568758.743,2.109,"echo","4482",0.01129
4099816.264,568758.116,2.131,"echo","4483",0.01217
4099815.61,568757.479,2.111,"echo","4484",0.01032
4099816.168,568756.81,2.117,"echo","4485",0.01033
4099816.225,568757.462,2.126,"echo","4486",0.01005
4099816.207,568758.517,2.124,"echo","4487",0.0101
4099816.131,568759.545,2.117,"echo","4488",0.01049
4099816.326,568760.715,2.142,"echo","4489",0.01144
4099816.892,568761.439,2.167,"echo","4490",0.01172
4099817.61,568762.112,2.19,"echo","4491",0.01185
4099818.437,568762.502,2.169,"echo","4492",0.01196
4099819.341,568762.966,2.146,"echo","4493",0.01261
4099820.188,568763.384,2.123,"echo","4494",0.0124
4099821.005,568763.658,2.149,"echo","4495",0.0122
4099821.838,568763.883,2.15,"echo","4496",0.01227
4099822.771,568764.149,2.125,"echo","4497",0.01261
4099823.601,568764.297,2.12,"echo","4498",0.01266
4099824.398,568764.38,2.127,"echo","4499",0.01298
4099825.432,568764.657,2.123,"echo","4500",0.0125
4099826.209,568764.545,2.125,"echo","4501",0.01255
4099827.113,568763.874,2.112,"echo","4502",0.01259
4099828.23,568763.494,2.113,"echo","4503",0.01263
4099829.214,568763.772,2.102,"echo","4504",0.01267
4099830.3,568764.592,2.115,"echo","4505",0.01271
4099831.07,568764.455,2.126,"echo","4506",0.01265
4099831.964,568764.477,2.101,"echo","4507",0.01279
4099832.615,568765.959,2.133,"echo","4508",0.01328
4099833.534,568766.597,2.123,"echo","4509",0.01285
4099834.398,568766.953,2.117,"echo","4510",0.01337
4099835.185,568766.934,2.127,"echo","4511",0.01361
4099835.925,568767.04,2.103,"echo","4512",0.01283
4099836.659,568767.127,2.124,"echo","4513",0.01286
4099837,568767.871,2.088,"echo","4514",0.01167
4099837.297,568768.348,2.152,"echo","4515",0.01179
4099837.752,568768.523,2.115,"echo","4516",0.01356
4099838.104,568769.039,2.136,"echo","4517",0.0131
4099838.394,568769.665,2.123,"echo","4518",0.01588
4099838.611,568770.051,2.167,"echo","4519",0.0162
4099838.669,568770.234,2.132,"echo","4520",0.01395
4099838.436,568769.539,2.149,"echo","4521",0.0147
4099838.673,568768.779,2.113,"echo","4522",0.01407
4099839.298,568768.1,2.111,"echo","4523",0.01326
4099839.704,568767.405,2.094,"echo","4524",0.01327
4099840.356,568767.283,2.101,"echo","4525",0.01329
4099840.902,568768.024,2.109,"echo","4526",0.01334
4099841.595,568768.562,2.122,"echo","4527",0.01331
4099842.214,568769.359,2.135,"echo","4528",0.01377
4099842.456,568770.268,2.214,"echo","4529",0.01416
4099842.617,568771.115,2.154,"echo","4530",0.01464
4099842.595,568771.67,2.048,"echo","4531",0.01671
4099842.134,568771.787,2.166,"echo","4532",0.01898
4099842.766,568771.056,2.104,"echo","4535",0.01669
4099843.816,568770.913,2.051,"echo","4536",0.02858
4099845.09,568770.861,2.105,"echo","4537",0.01503
4099846.339,568770.955,2.117,"echo","4538",0.01604
4099847.421,568771.224,2.13,"echo","4539",0.01604
4099848.443,568771.862,2.104,"echo","4540",0.01428
4099849.34,568772.578,2.1,"echo","4541",0.01391
4099849.987,568773.245,2.149,"echo","4542",0.01369
4099850.539,568773.842,2.137,"echo","4543",0.01402
4099850.818,568774.8,2.113,"echo","4544",0.0139
4099850.838,568775.261,2.145,"echo","4545",0.01366
4099850.86,568775.687,2.118,"echo","4546",0.01367
4099850.415,568775.358,2.116,"echo","4547",0.01408
4099851.12,568775.268,2.116,"echo","4548",0.01369
4099851.974,568775.333,2.117,"echo","4549",0.0137
4099851.996,568775.608,2.121,"echo","4550",0.01371
4099851.696,568775.996,2.119,"echo","4551",0.0141
4099851.982,568775.986,2.159,"echo","4552",0.01372
4099851.944,568774.989,2.106,"echo","4553",0.01373
4099852.425,568774.063,2.108,"echo","4554",0.01374
4099853.256,568773.153,2.099,"echo","4555",0.01374
4099854.173,568772.643,2.121,"echo","4556",0.01374
4099855.317,568772.724,2.099,"echo","4557",0.01375
4099856.449,568773.01,2.102,"echo","4558",0.01376
4099857.452,568773.401,2.104,"echo","4559",0.01376
4099858.355,568773.841,2.094,"echo","4560",0.01376
4099859.147,568774.455,2.102,"echo","4561",0.01377
4099859.383,568775.304,2.134,"echo","4562",0.01398
4099859.648,568776.089,2.149,"echo","4563",0.01379
4099859.645,568776.535,2.165,"echo","4564",0.0138
4099859.713,568776.944,2.129,"echo","4565",0.01521
4099859.154,568777.296,2.177,"echo","4566",0.01436
4099858.977,568777.727,2.129,"echo","4567",0.01442
4099858.806,568778.072,2.173,"echo","4568",0.01447
4099858.65,568778.412,2.15,"echo","4569",0.01453
4099858.54,568778.767,2.18,"echo","4570",0.01463
4099858.486,568779.231,2.122,"echo","4571",0.01564
4099858.518,568779.66,2.184,"echo","4572",0.01467
4099858.445,568780.09,2.165,"echo","4573",0.01728
4099858.697,568779.702,2.305,"echo","4575",0.018
4099858.526,568778.881,2.176,"echo","4576",0.01694
4099858.372,568778.169,2.152,"echo","4577",0.01694
4099858.416,568777.322,2.14,"echo","4578",0.02302
4099859.163,568777.092,2.144,"echo","4579",0.02381
4099860.782,568776.237,2.13,"echo","4581",0.01777
4099861.699,568776.013,2.107,"echo","4582",0.01668
4099862.692,568775.853,2.102,"echo","4583",0.0152
4099863.835,568776.069,2.103,"echo","4584",0.01398
4099864.968,568776.509,2.112,"echo","4585",0.01415
4099866.064,568777.066,2.085,"echo","4586",0.01433
4099867.072,568777.646,2.125,"echo","4587",0.014
4099867.487,568778.556,2.136,"echo","4588",0.01401
4099867.995,568779.294,2.106,"echo","4589",0.01434
4099868.908,568779.899,2.132,"echo","4590",0.01451
4099870.216,568780.154,2.151,"echo","4591",0.01456
4099871.481,568780.129,2.17,"echo","4592",0.01657
4099872.552,568779.825,2.12,"echo","4593",0.01465
4099873.535,568779.188,2.119,"echo","4594",0.0147
4099874.063,568778.012,2.105,"echo","4595",0.01407
4099874.102,568776.582,2.074,"echo","4596",0.01407
4099873.497,568775.329,2.099,"echo","4597",0.01408
4099872.4,568774.132,2.101,"echo","4598",0.01408
4099870.812,568773.29,2.109,"echo","4599",0.01409
4099869.152,568773.012,2.113,"echo","4600",0.01367
4099868.003,568773.386,2.123,"echo","4601",0.01368
4099866.974,568773.762,2.114,"echo","4602",0.01132
4099865.777,568774.509,2.118,"echo","4603",0.01368
4099864.319,568774.836,2.095,"echo","4604",0.0139
4099862.709,568774.49,2.101,"echo","4605",0.01377
4099861.1,568774.182,2.092,"echo","4606",0.0137
4099859.536,568773.755,2.1,"echo","4607",0.0137
4099858.039,568772.936,2.105,"echo","4608",0.01392
4099856.592,568772.302,2.111,"echo","4609",0.01371
4099855.144,568771.509,2.104,"echo","4610",0.01394
4099853.775,568770.942,2.109,"echo","4611",0.01397
4099852.595,568770.543,2.1,"echo","4612",0.01398
4099851.308,568770.23,2.105,"echo","4613",0.01399
4099849.951,568770.16,2.099,"echo","4614",0.014
4099848.538,568769.697,2.138,"echo","4615",0.0141
4099847.092,568769.511,2.12,"echo","4616",0.0143
4099845.556,568769.269,2.111,"echo","4617",0.01404
4099844.001,568768.884,2.119,"echo","4618",0.01405
4099842.443,568768.454,2.114,"echo","4619",0.01406
4099840.953,568767.93,2.106,"echo","4620",0.01408
4099839.476,568767.448,2.105,"echo","4621",0.01408
4099838.06,568766.821,2.095,"echo","4622",0.01409
4099836.711,568766.068,2.107,"echo","4623",0.0141
4099835.348,568765.456,2.121,"echo","4624",0.0141
4099833.954,568765.144,2.124,"echo","4625",0.01676
4099832.574,568764.662,2.122,"echo","4626",0.01419
4099831.176,568764.146,2.083,"echo","4627",0.01419
4099829.76,568763.336,2.107,"echo","4628",0.01421
4099828.288,568762.928,2.104,"echo","4629",0.0138
4099826.832,568762.673,2.105,"echo","4630",0.0138
4099825.24,568762.641,2.088,"echo","4631",0.01381
4099823.65,568762.143,2.118,"echo","4632",0.01381
4099821.989,568761.912,2.105,"echo","4633",0.01382
4099820.422,568761.171,2.11,"echo","4634",0.01382
4099818.832,568760.614,2.08,"echo","4635",0.01382
4099817.378,568759.6,2.096,"echo","4636",0.01383
4099815.884,568758.836,2.097,"echo","4637",0.01383
4099814.453,568757.769,2.122,"echo","4638",0.01383
4099813.02,568756.79,2.101,"echo","4639",0.01144
4099811.557,568755.699,2.111,"echo","4640",0.01148
4099810.129,568754.61,2.094,"echo","4641",0.01145
4099808.619,568753.473,2.112,"echo","4642",0.01137
4099807.199,568752.727,2.107,"echo","4643",0.01122
4099806.013,568751.855,2.105,"echo","4644",0.01122
4099804.732,568751.193,2.105,"echo","4645",0.01122
4099803.482,568750.35,2.108,"echo","4646",0.0113
4099802.132,568749.581,2.11,"echo","4647",0.01122
4099800.837,568748.598,2.102,"echo","4648",0.01122
4099799.45,568747.814,2.099,"echo","4649",0.0113
4099798.153,568746.824,2.116,"echo","4650",0.01133
4099796.811,568746.031,2.105,"echo","4651",0.01134
4099795.53,568745.023,2.118,"echo","4652",0.01136
4099794.172,568744.188,2.123,"echo","4653",0.01136
4099792.918,568743.18,2.114,"echo","4654",0.01141
4099791.575,568742.324,2.103,"echo","4655",0.01144
4099790.358,568741.257,2.105,"echo","4656",0.01145
4099789.052,568740.309,2.111,"echo","4657",0.01146
4099787.867,568739.241,2.111,"echo","4658",0.01147
4099786.681,568738.223,2.116,"echo","4659",0.01149
4099785.604,568737.174,2.111,"echo","4660",0.0115
4099784.5,568736.103,2.128,"echo","4661",0.0115
4099783.442,568735.055,2.098,"echo","4662",0.01151
4099782.391,568733.847,2.105,"echo","4663",0.01152
4099781.188,568732.841,2.105,"echo","4664",0.01153
4099780.145,568731.612,2.109,"echo","4665",0.01154
4099779.015,568730.544,2.109,"echo","4666",0.01132
4099778.093,568729.19,2.104,"echo","4667",0.01141
4099777.071,568728.001,2.099,"echo","4668",0.01136
4099776.254,568726.526,2.121,"echo","4669",0.01133
4099775.332,568725.219,2.089,"echo","4670",0.01127
4099774.59,568723.561,2.105,"echo","4671",0.01134
4099773.801,568722.405,2.12,"echo","4672",0.01129
4099773.106,568721.278,2.106,"echo","4673",0.01128
4099772.169,568720.345,2.107,"echo","4674",0.01128
4099771.276,568719.223,2.108,"echo","4675",0.01136
4099770.176,568718.244,2.122,"echo","4676",0.01129
4099769.145,568717.153,2.113,"echo","4677",0.01132
4099767.955,568716.216,2.102,"echo","4678",0.0113
4099766.956,568715.055,2.101,"echo","4679",0.01142
4099765.872,568713.973,2.094,"echo","4680",0.01138
4099765.102,568712.649,2.114,"echo","4681",0.01131
4099764.232,568711.423,2.113,"echo","4682",0.01132
4099763.587,568710.039,2.112,"echo","4683",0.01132
4099762.786,568708.765,2.107,"echo","4684",0.01132
4099762.147,568707.354,2.119,"echo","4685",0.01132
4099761.404,568706.044,2.122,"echo","4686",0.01133
4099760.879,568704.572,2.121,"echo","4687",0.01133
4099760.177,568703.23,2.117,"echo","4688",0.01133
4099759.73,568701.747,2.112,"echo","4689",0.0114
4099759.376,568700.227,2.109,"echo","4690",0.01141
4099758.738,568698.886,2.11,"echo","4691",0.01134
4099758.051,568697.66,2.107,"echo","4692",0.01141
4099757.316,568696.453,2.106,"echo","4693",0.01134
4099756.684,568695.16,2.109,"echo","4694",0.01134
4099756.046,568693.806,2.115,"echo","4695",0.01135
4099755.646,568692.322,2.099,"echo","4696",0.01135
4099755.218,568690.784,2.114,"echo","4697",0.01135
4099755.06,568689.185,2.105,"echo","4698",0.01143
4099754.815,568687.604,2.115,"echo","4699",0.01136
4099754.711,568685.995,2.108,"echo","4700",0.01136
4099754.491,568684.429,2.116,"echo","4701",0.01137
4099754.363,568682.888,2.101,"echo","4702",0.01137
4099754.166,568681.336,2.108,"echo","4703",0.01137
4099754.124,568679.769,2.106,"echo","4704",0.01137
4099753.971,568678.221,2.101,"echo","4705",0.01144
4099754.006,568676.559,2.108,"echo","4706",0.01138
4099754.004,568674.87,2.105,"echo","4707",0.01138
4099753.637,568673.396,2.103,"echo","4708",0.01138
4099753.332,568671.927,2.118,"echo","4709",0.01139
4099752.799,568670.593,2.123,"echo","4710",0.0113
4099752.411,568669.152,2.115,"echo","4711",0.0113
4099751.807,568667.88,2.115,"echo","4712",0.0113
4099751.405,568666.522,2.11,"echo","4713",0.0113
4099750.799,568665.312,2.117,"echo","4714",0.01131
4099750.436,568664.007,2.107,"echo","4715",0.01131
4099750.044,568662.671,2.126,"echo","4716",0.01131
4099749.801,568661.319,2.107,"echo","4717",0.01131
4099749.477,568659.895,2.119,"echo","4718",0.01132
4099749.138,568658.499,2.117,"echo","4719",0.01132
4099748.525,568657.509,2.104,"echo","4720",0.01132
4099748.111,568656.791,2.108,"echo","4721",0.01132
4099747.67,568656.18,2.11,"echo","4722",0.01133
4099748.191,568655.466,2.092,"echo","4723",0.01133
4099749.267,568655.351,2.111,"echo","4724",0.01133
4099750.352,568655.921,2.106,"echo","4725",0.01133
4099751.237,568657.074,2.111,"echo","4726",0.01134
4099751.951,568658.465,2.089,"echo","4727",0.01139
4099752.543,568659.958,2.092,"echo","4728",0.01134
4099753.251,568661.499,2.099,"echo","4729",0.01134
4099753.596,568663.316,2.093,"echo","4730",0.01135
4099754.13,568665.067,2.09,"echo","4731",0.01135
4099754.383,568666.97,2.093,"echo","4732",0.01135
4099754.791,568668.64,2.096,"echo","4733",0.01136
4099754.823,568670.639,2.112,"echo","4734",0.01136
4099754.974,568672.475,2.101,"echo","4735",0.01141
4099755.374,568674.126,2.099,"echo","4736",0.01136
4099755.526,568676.11,2.085,"echo","4737",0.01142
4099755.969,568677.824,2.061,"echo","4738",0.01137
4099756.593,568679.051,2.1,"echo","4739",0.01138
4099756.795,568680.491,2.103,"echo","4740",0.01138
4099757.151,568682.036,2.096,"echo","4741",0.01138
4099757.21,568683.857,2.091,"echo","4742",0.01153
4099757.407,568685.711,2.087,"echo","4743",0.01139
4099757.749,568687.506,2.094,"echo","4744",0.01139
4099758.366,568688.966,2.102,"echo","4745",0.0114
4099758.868,568690.561,2.108,"echo","4746",0.0114
4099759.36,568692.083,2.106,"echo","4747",0.01141
4099760.178,568695.064,2.105,"echo","4749",0.01141
4099760.631,568696.303,2.088,"echo","4750",0.01142
4099761.111,568697.745,2.1,"echo","4751",0.01142
4099761.663,568699.277,2.09,"echo","4752",0.01142
4099762.332,568700.849,2.109,"echo","4753",0.01143
4099762.895,568702.559,2.103,"echo","4754",0.01143
4099763.486,568704.168,2.087,"echo","4755",0.01143
4099764.091,568705.955,2.102,"echo","4756",0.01144
4099764.887,568707.574,2.089,"echo","4757",0.01144
