"Pt.name","North","East","BedSE","WaterSE","Depth","Code","VertPrec"
"3700",4099764.03,568655.069,3.133,2.143,0.72,"echo",0.00866
"3701",4099763.647,568654.56,3.13,2.13,0.73,"echo",0.00843
"3702",4099763.456,568653.783,3.164,2.134,0.76,"echo",0.00843
"3703",4099763.118,568653.125,3.154,2.104,0.78,"echo",0.00862
"3704",4099762.892,568652.361,3.166,2.136,0.76,"echo",0.00844
"3705",4099762.776,568651.527,3.208,2.128,0.81,"echo",0.00845
"3706",4099762.471,568650.783,3.212,2.122,0.82,"echo",0.00845
"3707",4099762.102,568650.113,3.238,2.118,0.85,"echo",0.00846
"3708",4099762.188,568649.161,3.265,2.115,0.88,"echo",0.00846
"3709",4099762.058,568648.694,3.295,2.115,0.91,"echo",0.00847
"3710",4099761.851,568647.996,3.32,2.12,0.93,"echo",0.00847
"3711",4099761.803,568647.248,3.306,2.126,0.91,"echo",0.00847
"3712",4099761.551,568646.805,3.363,2.123,0.97,"echo",0.00847
"3713",4099761.288,568646.15,3.414,2.114,1.03,"echo",0.00846
"3714",4099760.985,568645.672,3.51,2.12,1.12,"echo",0.00846
"3715",4099760.723,568645.23,3.459,2.109,1.08,"echo",0.00835
"3716",4099760.367,568644.819,3.47,2.12,1.08,"echo",0.00847
"3717",4099759.829,568644.429,3.526,2.116,1.14,"echo",0.00812
"3718",4099759.348,568643.906,3.537,2.117,1.15,"echo",0.00812
"3719",4099758.572,568643.549,3.679,2.119,1.29,"echo",0.00812
"3720",4099758.128,568643.095,3.677,2.117,1.29,"echo",0.00811
"3721",4099757.737,568642.379,3.552,2.112,1.17,"echo",0.00811
"3722",4099757.319,568641.762,3.586,2.116,1.2,"echo",0.00811
"3723",4099756.891,568641.327,3.626,2.116,1.24,"echo",0.00811
"3724",4099756.506,568640.959,3.642,2.112,1.26,"echo",0.00811
"3725",4099756.175,568640.551,3.642,2.112,1.26,"echo",0.0081
"3726",4099755.943,568639.535,3.436,2.106,1.06,"echo",0.0081
"3727",4099755.953,568638.851,2.986,2.116,0.6,"echo",0.0081
"3728",4099755.705,568638.836,3.784,2.124,1.39,"echo",0.00811
"3729",4099755.085,568638.582,3.315,2.105,0.94,"echo",0.00811
"3730",4099754.056,568638.446,3.542,2.102,1.17,"echo",0.00811
"3731",4099752.732,568638.605,3.788,2.128,1.39,"echo",0.00811
"3732",4099751.825,568639.025,3.771,2.111,1.39,"echo",0.00811
"3733",4099750.923,568639.7,3.556,2.106,1.18,"echo",0.0081
"3734",4099749.613,568640.182,3.525,2.115,1.14,"echo",0.0081
"3735",4099748.539,568641.018,3.558,2.118,1.17,"echo",0.0081
"3736",4099747.263,568641.578,3.505,2.115,1.12,"echo",0.00809
"3737",4099746.134,568642.265,3.417,2.117,1.03,"echo",0.00809
"3738",4099745.083,568642.97,3.293,2.113,0.91,"echo",0.00809
"3740",4099743.56,568644.342,3.007,2.107,0.63,"echo",0.00808
"3741",4099742.626,568644.713,3.201,2.121,0.81,"echo",0.00808
"3742",4099741.818,568644.548,3.942,2.112,1.56,"echo",0.00808
"3743",4099741.077,568644.059,4.009,2.139,1.6,"echo",0.00808
"3744",4099740.782,568643.497,3.941,2.111,1.56,"echo",0.00816
"3745",4099740.564,568642.92,3.837,2.117,1.45,"echo",0.00808
"3746",4099740.637,568642.267,3.907,2.127,1.51,"echo",0.00808
"3747",4099740.978,568641.67,3.964,2.124,1.57,"echo",0.00808
"3748",4099741.453,568641.188,4.07,2.12,1.68,"echo",0.00807
"3749",4099741.987,568640.821,4.105,2.115,1.72,"echo",0.00807
"3750",4099742.532,568640.542,3.171,2.121,0.78,"echo",0.00807
"3751",4099743.077,568640.304,3.068,2.128,0.67,"echo",0.00807
"3752",4099743.987,568639.563,3.204,2.114,0.82,"echo",0.00806
"3753",4099745.224,568639.295,3.358,2.118,0.97,"echo",0.00806
"3754",4099746.587,568639.904,3.492,2.132,1.09,"echo",0.00806
"3755",4099748.106,568640.319,3.542,2.122,1.15,"echo",0.00806
"3756",4099749.713,568641.009,3.627,2.157,1.2,"echo",0.00807
"3757",4099751.108,568641.891,3.552,2.132,1.15,"echo",0.00806
"3758",4099752.402,568642.616,3.585,2.145,1.17,"echo",0.00805
"3759",4099762.536,568656.285,3.538,2.068,1.2,"echo",0.00832
"3760",4099750.261,568656.061,3.527,2.117,1.14,"echo",0.00836
"3761",4099749.198,568655.436,3.517,2.127,1.12,"echo",0.00835
"3762",4099748.211,568654.785,3.357,2.117,0.97,"echo",0.00836
"3763",4099747.197,568653.814,3.281,2.131,0.88,"echo",0.00836
"3764",4099746.499,568652.573,3.136,2.116,0.75,"echo",0.00836
"3765",4099746.192,568651.217,3.141,2.111,0.76,"echo",0.00836
"3766",4099746.443,568649.875,3.16,2.11,0.78,"echo",0.00844
"3767",4099747.086,568648.616,3.238,2.118,0.85,"echo",0.00837
"3768",4099747.989,568647.427,3.375,2.105,1,"echo",0.00836
"3769",4099749.124,568646.474,3.449,2.119,1.06,"echo",0.00836
"3770",4099750.191,568645.661,3.477,2.117,1.09,"echo",0.00836
"3771",4099751.208,568645.231,3.557,2.117,1.17,"echo",0.00836
"3772",4099752.38,568644.917,3.51,2.1,1.14,"echo",0.00844
"3773",4099753.391,568644.115,3.514,2.104,1.14,"echo",0.00843
"3774",4099754.284,568643.173,3.51,2.12,1.12,"echo",0.00837
"3775",4099754.942,568642.127,3.647,2.117,1.26,"echo",0.00837
"3776",4099755.004,568640.792,3.786,2.106,1.41,"echo",0.00838
"3777",4099754.512,568639.564,3.722,2.102,1.35,"echo",0.00846
"3778",4099753.771,568638.449,3.652,2.112,1.27,"echo",0.00838
"3779",4099752.613,568637.424,3.68,2.11,1.3,"echo",0.00838
"3780",4099751.089,568636.855,3.823,2.103,1.45,"echo",0.00838
"3781",4099749.537,568636.747,3.765,2.115,1.38,"echo",0.00838
"3782",4099748.158,568637.092,3.627,2.117,1.24,"echo",0.00838
"3783",4099746.868,568637.688,3.554,2.114,1.17,"echo",0.00838
"3784",4099745.643,568638.194,3.539,2.119,1.15,"echo",0.00838
"3785",4099744.587,568638.661,3.423,2.123,1.03,"echo",0.00838
"3786",4099743.511,568639.294,3.287,2.117,0.9,"echo",0.00838
"3787",4099742.408,568639.751,3.079,2.119,0.69,"echo",0.00838
"3788",4099741.231,568640.045,2.985,2.115,0.6,"echo",0.00838
"3789",4099740.174,568639.741,3.178,2.118,0.79,"echo",0.00838
"3790",4099739.191,568639.478,4.07,2.12,1.68,"echo",0.00838
"3791",4099738.466,568639.822,3.859,2.109,1.48,"echo",0.00838
"3792",4099738.169,568640.945,3.657,2.087,1.3,"echo",0.00838
"3793",4099738.158,568641.7,3.696,2.096,1.33,"echo",0.00839
"3794",4099737.689,568642.559,3.687,2.117,1.3,"echo",0.00838
"3795",4099737.456,568642.149,3.862,2.112,1.48,"echo",0.00844
"3796",4099737.425,568641.066,2.982,2.112,0.6,"echo",0.00838
"3797",4099737.722,568639.697,3.768,2.118,1.38,"echo",0.00838
"3798",4099737.841,568638.2,3.854,2.114,1.47,"echo",0.00838
"3800",4099738.462,568635.652,3.823,2.113,1.44,"echo",0.00838
"3801",4099738.875,568634.536,3.593,2.123,1.2,"echo",0.00838
"3802",4099739.723,568633.574,3.244,2.124,0.85,"echo",0.00838
"3803",4099740.469,568632.636,3.512,2.122,1.12,"echo",0.00838
"3804",4099741.062,568631.797,3.645,2.115,1.26,"echo",0.00838
"3805",4099741.703,568631.224,3.65,2.12,1.26,"echo",0.00845
"3806",4099742.706,568630.483,3.721,2.131,1.32,"echo",0.00838
"3807",4099743.413,568629.547,3.774,2.124,1.38,"echo",0.00838
"3808",4099744.143,568628.901,3.837,2.117,1.45,"echo",0.00838
"3809",4099744.433,568627.687,3.657,2.117,1.27,"echo",0.00838
"3810",4099743.906,568626.896,3.625,2.115,1.24,"echo",0.00838
"3811",4099743.836,568625.899,3.43,2.13,1.03,"echo",0.00838
"3812",4099743.514,568624.878,3.13,2.13,0.73,"echo",0.00838
"3813",4099742.7,568624.26,3.28,2.11,0.9,"echo",0.00838
"3814",4099741.531,568623.945,3.588,2.118,1.2,"echo",0.00838
"3815",4099740.278,568624.01,3.774,2.124,1.38,"echo",0.00838
"3816",4099738.995,568624.178,3.785,2.135,1.38,"echo",0.00846
"3817",4099737.724,568624.6,3.695,2.125,1.3,"echo",0.00839
"3818",4099736.482,568625.064,3.642,2.112,1.26,"echo",0.00839
"3819",4099735.303,568625.614,3.613,2.113,1.23,"echo",0.00839
"3820",4099734.207,568626.199,3.539,2.119,1.15,"echo",0.0084
"3821",4099733.142,568626.572,3.545,2.125,1.15,"echo",0.00839
"3822",4099732.146,568627.002,3.601,2.131,1.2,"echo",0.00839
"3823",4099731.234,568627.239,3.359,2.119,0.97,"echo",0.00839
"3824",4099730.384,568627.334,3.055,2.125,0.66,"echo",0.00838
"3825",4099729.536,568627.031,3.911,2.111,1.53,"echo",0.00838
"3826",4099728.685,568627.044,3.709,2.119,1.32,"echo",0.00838
"3827",4099727.947,568626.629,3.507,2.117,1.12,"echo",0.00838
"3828",4099727.445,568625.832,3.703,2.133,1.3,"echo",0.00838
"3829",4099727.484,568624.923,3.805,2.125,1.41,"echo",0.00838
"3830",4099727.894,568623.885,3.161,2.111,0.78,"echo",0.00838
"3831",4099728.824,568623.17,3.434,2.114,1.05,"echo",0.00838
"3832",4099729.678,568622.375,3.653,2.123,1.26,"echo",0.00838
"3833",4099730.542,568621.926,3.584,2.114,1.2,"echo",0.00838
"3834",4099731.643,568621.634,3.567,2.117,1.18,"echo",0.00838
"3835",4099732.71,568621.274,3.626,2.126,1.23,"echo",0.00837
"3836",4099733.547,568621.227,3.611,2.111,1.23,"echo",0.00844
"3837",4099734.544,568620.788,3.653,2.123,1.26,"echo",0.00839
"3838",4099735.111,568619.75,3.639,2.109,1.26,"echo",0.00838
"3839",4099735.042,568618.75,3.698,2.128,1.3,"echo",0.00839
"3840",4099734.734,568618.118,3.691,2.121,1.3,"echo",0.00839
"3841",4099734.292,568617.31,3.719,2.119,1.33,"echo",0.00839
"3842",4099733.793,568616.447,3.717,2.127,1.32,"echo",0.00839
"3843",4099733.744,568615.602,3.52,2.11,1.14,"echo",0.00839
"3844",4099732.803,568615.03,3.611,2.101,1.24,"echo",0.00844
"3845",4099732.084,568615.766,3.682,2.112,1.3,"echo",0.00839
"3846",4099730.967,568616.367,3.671,2.111,1.29,"echo",0.00845
"3847",4099729.86,568617.135,3.614,2.114,1.23,"echo",0.00839
"3848",4099728.787,568617.959,3.626,2.126,1.23,"echo",0.00839
"3849",4099727.351,568618.319,3.51,2.12,1.12,"echo",0.00839
"3850",4099725.998,568618.728,3.631,2.121,1.24,"echo",0.00839
"3851",4099724.884,568619.23,3.655,2.125,1.26,"echo",0.00838
"3852",4099724.001,568619.728,3.568,2.128,1.17,"echo",0.00838
"3853",4099723.046,568620.128,3.263,2.113,0.88,"echo",0.00838
"3854",4099722.088,568620.245,3.106,2.116,0.72,"echo",0.00838
"3855",4099721.268,568619.947,3.539,2.119,1.15,"echo",0.00838
"3856",4099720.401,568619.476,3.666,2.126,1.27,"echo",0.00838
"3857",4099719.579,568619.338,3.297,2.117,0.91,"echo",0.00838
"3858",4099718.929,568619.23,3.659,2.119,1.27,"echo",0.00846
"3859",4099718.522,568618.712,3.609,2.109,1.23,"echo",0.00844
"3860",4099719.002,568618.143,3.879,2.109,1.5,"echo",0.00839
"3861",4099720.078,568617.729,3.885,2.115,1.5,"echo",0.00839
"3862",4099721.074,568617.182,3.276,2.106,0.9,"echo",0.00839
"3863",4099722.353,568616.79,3.628,2.118,1.24,"echo",0.00838
"3864",4099723.406,568616.334,3.654,2.114,1.27,"echo",0.00838
"3865",4099724.334,568615.914,3.647,2.117,1.26,"echo",0.00838
"3866",4099725.588,568615.618,3.593,2.113,1.21,"echo",0.00838
"3867",4099726.615,568615.22,3.612,2.132,1.21,"echo",0.00839
"3868",4099727.56,568615.296,3.602,2.122,1.21,"echo",0.00839
"3869",4099728.633,568615.186,3.57,2.1,1.2,"echo",0.00846
"3870",4099729.437,568614.357,3.639,2.109,1.26,"echo",0.00839
"3871",4099729.839,568613.062,3.692,2.132,1.29,"echo",0.00849
"3872",4099730.024,568611.998,3.654,2.114,1.27,"echo",0.00846
"3873",4099729.769,568610.858,3.534,2.114,1.15,"echo",0.0084
"3874",4099728.676,568609.895,3.29,2.12,0.9,"echo",0.00842
"3875",4099727.501,568609.862,3.47,2.12,1.08,"echo",0.00841
"3876",4099726.271,568609.965,3.625,2.125,1.23,"echo",0.00841
"3877",4099725.287,568610.289,3.638,2.128,1.24,"echo",0.00841
"3878",4099724.31,568610.749,3.623,2.113,1.24,"echo",0.00841
"3879",4099723.063,568611.047,3.596,2.116,1.21,"echo",0.00841
"3880",4099722.089,568611.496,3.596,2.116,1.21,"echo",0.00841
"3881",4099721.187,568612.142,3.618,2.118,1.23,"echo",0.00841
"3882",4099719.876,568612.567,3.646,2.116,1.26,"echo",0.0084
"3883",4099718.779,568613.324,3.681,2.121,1.29,"echo",0.00841
"3884",4099717.795,568613.983,3.599,2.119,1.21,"echo",0.0084
"3885",4099716.894,568614.536,3.441,2.121,1.05,"echo",0.0084
"3886",4099716.089,568615.038,3.171,2.121,0.78,"echo",0.00841
"3887",4099715.271,568615.456,2.987,2.117,0.6,"echo",0.0084
"3888",4099714.472,568615.749,3.025,2.125,0.63,"echo",0.00845
"3889",4099713.58,568615.811,3.716,2.126,1.32,"echo",0.0084
"3890",4099712.757,568615.905,3.715,2.115,1.33,"echo",0.0084
"3891",4099712.064,568616.107,3.492,2.112,1.11,"echo",0.0084
"3892",4099711.298,568616.359,3.443,2.123,1.05,"echo",0.0084
"3893",4099710.784,568615.956,4.547,2.117,2.16,"echo",0.0084
"3894",4099711.814,568615.674,3.678,2.118,1.29,"echo",0.0084
"3895",4099712.974,568615.259,4.188,2.108,1.81,"echo",0.00845
"3896",4099713.825,568614.504,2.993,2.123,0.6,"echo",0.0084
"3897",4099714.99,568613.735,3.118,2.118,0.73,"echo",0.0084
"3898",4099716.052,568612.82,3.329,2.129,0.93,"echo",0.00842
"3899",4099717.079,568611.919,3.631,2.121,1.24,"echo",0.00841
"3900",4099718.212,568611.002,3.661,2.121,1.27,"echo",0.0084
"3901",4099719.032,568610.13,3.631,2.121,1.24,"echo",0.00853
"3902",4099719.766,568609.364,3.61,2.13,1.21,"echo",0.00858
"3903",4099720.528,568608.877,3.637,2.127,1.24,"echo",0.00859
"3904",4099721.512,568608.429,3.557,2.107,1.18,"echo",0.0086
"3905",4099722.334,568607.653,3.617,2.137,1.21,"echo",0.00862
"3906",4099723.07,568607.153,3.569,2.129,1.17,"echo",0.00863
"3907",4099723.523,568606.159,3.533,2.123,1.14,"echo",0.00864
"3908",4099723.517,568605.071,3.62,2.12,1.23,"echo",0.00865
"3909",4099723.283,568604.224,3.47,2.12,1.08,"echo",0.00865
"3910",4099722.682,568603.167,3.146,2.116,0.76,"echo",0.00866
"3911",4099721.757,568602.942,3.128,2.128,0.73,"echo",0.00867
"3912",4099720.315,568602.427,3.419,2.129,1.02,"echo",0.00868
"3913",4099719.18,568602.579,3.599,2.119,1.21,"echo",0.00868
"3914",4099717.879,568602.697,3.602,2.122,1.21,"echo",0.00869
"3915",4099716.582,568602.936,3.81,2.13,1.41,"echo",0.00869
"3916",4099715.573,568603.411,3.593,2.113,1.21,"echo",0.0087
"3917",4099714.359,568603.839,3.599,2.129,1.2,"echo",0.0087
"3918",4099713.38,568604.378,3.634,2.134,1.23,"echo",0.00871
"3919",4099712.532,568605.098,3.649,2.119,1.26,"echo",0.00871
"3920",4099711.584,568605.753,3.646,2.116,1.26,"echo",0.00872
"3921",4099710.456,568606.421,3.697,2.127,1.3,"echo",0.00872
"3922",4099709.371,568607.198,3.651,2.121,1.26,"echo",0.00872
"3923",4099708.081,568607.551,3.51,2.12,1.12,"echo",0.00872
"3924",4099706.937,568608.036,3.288,2.118,0.9,"echo",0.00873
"3925",4099705.784,568608.586,3.139,2.119,0.75,"echo",0.00873
"3926",4099704.586,568608.962,3.042,2.112,0.66,"echo",0.00887
"3927",4099703.421,568609.044,3.56,2.12,1.17,"echo",0.00873
"3928",4099702.479,568608.896,3.557,2.117,1.17,"echo",0.00874
"3929",4099701.68,568609.425,4.103,2.113,1.72,"echo",0.00874
"3930",4099700.763,568609.808,3.68,2.11,1.3,"echo",0.00874
"3931",4099700.006,568609.542,3.798,2.108,1.42,"echo",0.00874
"3932",4099699.095,568609.457,3.757,2.127,1.36,"echo",0.00874
"3933",4099698.775,568609.414,3.915,2.115,1.53,"echo",0.00875
"3934",4099698.157,568609.702,3.817,2.127,1.42,"echo",0.00875
"3935",4099697.47,568610.197,3.772,2.122,1.38,"echo",0.00875
"3936",4099696.852,568610.302,3.709,2.119,1.32,"echo",0.00875
"3937",4099697.685,568610.356,3.598,2.118,1.21,"echo",0.00875
"3938",4099699.069,568609.53,3.675,2.115,1.29,"echo",0.00876
"3939",4099700.702,568608.579,3.717,2.117,1.33,"echo",0.00876
"3940",4099702.481,568607.885,3.91,2.13,1.51,"echo",0.00876
"3941",4099703.95,568607.201,3.067,2.127,0.67,"echo",0.00876
"3942",4099705.782,568606.722,3.118,2.118,0.73,"echo",0.00876
"3943",4099707.088,568606.019,3.42,2.13,1.02,"echo",0.00876
"3944",4099708.534,568605.422,3.639,2.129,1.24,"echo",0.00876
"3945",4099709.748,568604.764,3.714,2.124,1.32,"echo",0.00876
"3946",4099711.038,568604.161,3.657,2.117,1.27,"echo",0.00876
"3947",4099712.265,568603.42,3.626,2.116,1.24,"echo",0.00876
"3948",4099713.461,568602.677,3.586,2.106,1.21,"echo",0.00876
"3949",4099714.658,568601.726,3.655,2.125,1.26,"echo",0.00876
"3950",4099715.8,568600.805,3.645,2.135,1.24,"echo",0.00876
"3951",4099716.927,568600.207,3.438,2.108,1.06,"echo",0.00876
"3952",4099717.251,568599.02,3.374,2.134,0.97,"echo",0.00877
"3953",4099717.309,568597.399,3.437,2.107,1.06,"echo",0.00886
"3954",4099717.013,568595.6,3.354,2.114,0.97,"echo",0.00877
"3956",4099714.909,568592.271,3.198,2.078,0.85,"echo",0.00878
"3957",4099713.162,568591.353,3.247,2.107,0.87,"echo",0.00878
"3958",4099711.172,568590.906,3.295,2.125,0.9,"echo",0.00878
"3959",4099709.246,568590.886,3.279,2.109,0.9,"echo",0.00878
"3960",4099707.747,568591.553,3.317,2.107,0.94,"echo",0.00878
"3961",4099706.243,568592.063,3.382,2.122,0.99,"echo",0.0089
"3962",4099704.856,568592.682,3.47,2.12,1.08,"echo",0.00878
"3963",4099703.382,568593.192,3.592,2.122,1.2,"echo",0.00879
"3964",4099701.986,568593.811,3.632,2.122,1.24,"echo",0.00878
"3965",4099700.374,568594.249,3.652,2.122,1.26,"echo",0.00878
"3966",4099698.97,568594.999,3.688,2.118,1.3,"echo",0.00878
"3967",4099697.688,568595.826,3.741,2.121,1.35,"echo",0.00878
"3968",4099696.184,568596.216,3.751,2.121,1.36,"echo",0.00878
"3969",4099694.905,568596.708,3.719,2.119,1.33,"echo",0.00878
"3970",4099693.773,568597.458,3.56,2.12,1.17,"echo",0.00878
"3971",4099692.467,568597.884,3.227,2.117,0.84,"echo",0.00878
"3972",4099691.098,568598.143,3.009,2.109,0.63,"echo",0.00878
"3973",4099689.855,568598.529,3.537,2.117,1.15,"echo",0.00878
"3974",4099688.771,568598.819,3.957,2.117,1.57,"echo",0.00878
"3975",4099687.77,568599.081,3.846,2.106,1.47,"echo",0.00878
"3976",4099686.523,568599.395,3.653,2.113,1.27,"echo",0.00878
"3978",4099683.835,568598.68,4.369,2.109,1.99,"echo",0.00878
"3979",4099682.762,568597.682,3.558,2.108,1.18,"echo",0.00878
"3980",4099681.828,568597.264,2.961,2.111,0.58,"echo",0.0088
"3981",4099681.286,568596.309,3.053,2.113,0.67,"echo",0.00879
"3982",4099681.922,568595.65,3.492,2.112,1.11,"echo",0.00878
"3983",4099682.87,568594.5,3.602,2.102,1.23,"echo",0.00889
"3984",4099684.38,568593.854,3.075,2.115,0.69,"echo",0.00878
"3985",4099685.862,568593.238,3.377,2.107,1,"echo",0.00878
"3986",4099687.404,568592.867,3.614,2.114,1.23,"echo",0.00878
"3987",4099688.758,568592.532,3.672,2.112,1.29,"echo",0.00878
"3988",4099690.152,568592.387,3.708,2.108,1.33,"echo",0.00878
"3989",4099691.717,568592.267,3.743,2.123,1.35,"echo",0.00878
"3990",4099692.972,568591.965,3.706,2.116,1.32,"echo",0.00877
"3991",4099694.141,568591.232,3.694,2.124,1.3,"echo",0.00878
"3992",4099695.596,568590.956,3.676,2.116,1.29,"echo",0.00878
"3993",4099697.135,568590.974,3.637,2.127,1.24,"echo",0.00878
"3994",4099698.507,568590.949,3.678,2.118,1.29,"echo",0.00878
"3995",4099699.754,568590.932,3.651,2.121,1.26,"echo",0.00878
"3996",4099700.917,568590.956,3.558,2.118,1.17,"echo",0.00878
"3997",4099702.396,568591.368,3.507,2.117,1.12,"echo",0.00878
"3998",4099703.66,568591.44,3.495,2.115,1.11,"echo",0.00878
"3999",4099704.792,568591.383,3.454,2.124,1.06,"echo",0.00878
"4000",4099706.13,568591.179,3.345,2.115,0.96,"echo",0.00879
"4001",4099707.698,568591.357,3.327,2.117,0.94,"echo",0.00888
"4002",4099709.3,568591.623,3.328,2.118,0.94,"echo",0.00878
"4003",4099710.831,568591.843,3.305,2.125,0.91,"echo",0.00878
"4004",4099712.177,568591.95,3.303,2.123,0.91,"echo",0.00878
"4005",4099713.383,568592.027,3.299,2.119,0.91,"echo",0.00878
"4006",4099714.48,568592.088,3.29,2.12,0.9,"echo",0.00878
"4007",4099715.551,568592.246,3.261,2.121,0.87,"echo",0.00878
"4008",4099716.746,568592.458,3.311,2.111,0.93,"echo",0.00878
"4009",4099717.987,568592.635,3.323,2.123,0.93,"echo",0.00878
"4010",4099719.148,568592.736,3.34,2.11,0.96,"echo",0.00888
"4011",4099720.224,568592.758,3.531,2.111,1.15,"echo",0.00878
"4012",4099721.395,568592.896,3.413,2.113,1.03,"echo",0.00879
"4013",4099722.434,568592.871,3.579,2.129,1.18,"echo",0.00879
"4014",4099723.664,568592.997,3.29,2.12,0.9,"echo",0.00878
"4015",4099724.872,568592.926,3.125,2.125,0.73,"echo",0.00879
"4016",4099725.854,568592.684,3.324,2.124,0.93,"echo",0.0088
"4017",4099727.152,568592.523,3.073,2.113,0.69,"echo",0.00879
"4018",4099728.149,568592.076,3.134,2.114,0.75,"echo",0.00889
"4019",4099728.983,568591.567,3.515,2.125,1.12,"echo",0.00879
"4020",4099729.988,568591.146,4.284,2.124,1.89,"echo",0.00879
"4021",4099730.889,568590.488,3.274,2.124,0.88,"echo",0.00879
"4022",4099731.718,568589.864,4.041,2.121,1.65,"echo",0.0088
"4023",4099732.494,568589.3,4.044,2.124,1.65,"echo",0.0088
"4025",4099734.203,568588.443,4.154,2.114,1.77,"echo",0.0088
"4026",4099735.126,568587.849,4.105,2.115,1.72,"echo",0.0088
"4027",4099736.015,568587.303,3.969,2.109,1.59,"echo",0.0088
"4028",4099737.368,568587.004,3.836,2.126,1.44,"echo",0.0088
"4029",4099738.638,568586.575,4.033,2.103,1.66,"echo",0.0088
"4030",4099739.958,568585.975,3.022,2.112,0.64,"echo",0.0088
"4031",4099740.987,568585.208,3.079,2.119,0.69,"echo",0.00894
"4032",4099741.982,568584.357,3.035,2.125,0.64,"echo",0.00881
"4033",4099742.707,568583.38,3.491,2.131,1.09,"echo",0.0088
"4034",4099743.346,568582.624,3.387,2.117,1,"echo",0.0088
"4035",4099744.153,568582.283,3.135,2.115,0.75,"echo",0.0088
"4036",4099744.692,568581.418,3.868,2.118,1.48,"echo",0.0088
"4037",4099745.187,568580.693,3.161,2.111,0.78,"echo",0.00881
"4038",4099745.614,568580.098,3.099,2.099,0.73,"echo",0.00881
"4039",4099744.829,568579.334,3.025,2.115,0.64,"echo",0.00881
"4040",4099743.889,568579.87,4.07,2.11,1.69,"echo",0.00881
"4041",4099743.091,568581.233,3.099,2.109,0.72,"echo",0.00881
"4042",4099742.004,568582.654,3.148,2.118,0.76,"echo",0.00882
"4043",4099740.638,568583.963,3.126,2.136,0.72,"echo",0.00882
"4044",4099739.416,568585.298,3.145,2.115,0.76,"echo",0.00882
