"North","East","BedSE","Code","Pt.name","VertPrec"
4099742.496,568450.241,3.063,"echo","2068",0.01232
4099741.941,568451.056,3.103,"echo","2069",0.01231
4099741.033,568451.751,3.069,"echo","2070",0.01236
4099740.29,568452.421,3.057,"echo","2071",0.0123
4099739.703,568453.052,3.03,"echo","2072",0.01229
4099738.906,568453.607,3.018,"echo","2073",0.01229
4099738.26,568454.428,3.019,"echo","2074",0.01228
4099737.387,568455.22,3.058,"echo","2075",0.01227
4099736.627,568455.955,3.065,"echo","2076",0.01226
4099736.008,568456.647,3.027,"echo","2077",0.01226
4099735.075,568457.265,3.005,"echo","2078",0.01225
4099734.345,568457.947,2.995,"echo","2079",0.01225
4099733.82,568458.608,3.018,"echo","2080",0.01225
4099733.206,568459.32,3.026,"echo","2081",0.01224
4099732.674,568460.241,2.989,"echo","2082",0.01224
4099732.041,568461.067,3.152,"echo","2083",0.01223
4099731.484,568461.799,3.41,"echo","2084",0.01222
4099730.981,568462.46,3.471,"echo","2085",0.01222
4099730.56,568463.227,3.836,"echo","2086",0.01221
4099729.692,568463.833,3.067,"echo","2087",0.01221
4099728.92,568464.436,3.996,"echo","2088",0.0122
4099728.302,568465.032,3.944,"echo","2089",0.0122
4099726.701,568466.227,3.644,"echo","2091",0.01219
4099725.808,568466.966,3.178,"echo","2092",0.01218
4099724.869,568467.719,3.181,"echo","2093",0.01218
4099724.33,568468.75,3.173,"echo","2094",0.01217
4099723.863,568469.821,3.076,"echo","2095",0.01217
4099723.092,568470.669,3.012,"echo","2096",0.01223
4099722.324,568471.463,3.904,"echo","2097",0.01216
4099721.713,568472.211,3.126,"echo","2098",0.01244
4099720.739,568472.88,4.144,"echo","2099",0.01251
4099720.013,568473.821,4.143,"echo","2100",0.01258
4099719.341,568474.916,4.133,"echo","2101",0.01264
4099718.619,568475.876,3.088,"echo","2102",0.01269
4099718.019,568476.898,3.027,"echo","2103",0.01274
4099717.182,568477.695,3.187,"echo","2104",0.01279
4099716.301,568478.378,3.097,"echo","2105",0.01283
4099715.464,568479.068,3.175,"echo","2106",0.01287
4099714.661,568479.867,3.469,"echo","2107",0.0129
4099713.706,568480.556,3.069,"echo","2108",0.01293
4099712.937,568481.227,3.12,"echo","2109",0.01296
4099712.088,568481.802,2.988,"echo","2110",0.01299
4099711.291,568482.549,3.044,"echo","2111",0.01301
4099710.437,568483.334,3.029,"echo","2112",0.01303
4099709.601,568484.05,3.041,"echo","2113",0.01305
4099708.937,568484.732,3.04,"echo","2114",0.01307
4099708.14,568485.326,2.996,"echo","2115",0.01308
4099707.397,568486.125,3.064,"echo","2116",0.0131
4099706.661,568486.929,3.025,"echo","2117",0.01311
4099705.874,568487.671,3.035,"echo","2118",0.01312
4099705.236,568488.37,2.995,"echo","2119",0.01313
4099704.437,568489.003,3.219,"echo","2120",0.01314
4099703.769,568490.063,3.187,"echo","2121",0.01316
4099701.882,568491.859,3.534,"echo","2123",0.01317
4099701.118,568492.593,3.02,"echo","2124",0.01317
4099700.114,568493.41,3.062,"echo","2125",0.01317
4099699.025,568494.333,3.618,"echo","2126",0.01317
4099697.955,568495.122,3.538,"echo","2127",0.01317
4099696.832,568495.835,3.681,"echo","2128",0.01317
4099695.993,568496.606,3.605,"echo","2129",0.01318
4099695.016,568497.402,3.631,"echo","2130",0.01318
4099693.94,568498.087,3.464,"echo","2131",0.01318
4099692.929,568498.816,3.563,"echo","2132",0.01318
4099692.176,568499.522,3.825,"echo","2133",0.01318
4099691.617,568500.357,3.777,"echo","2134",0.01318
4099690.548,568501.108,3.705,"echo","2135",0.01319
4099689.459,568501.839,3.623,"echo","2136",0.01319
4099688.664,568502.923,3.723,"echo","2137",0.01319
4099687.89,568503.938,3.983,"echo","2138",0.01318
4099687.01,568504.827,3.94,"echo","2139",0.01318
4099685.78,568506.41,3.159,"echo","2141",0.01203
4099684.978,568507.187,3.006,"echo","2142",0.01203
4099684.06,568507.904,3.085,"echo","2143",0.01237
4099683.307,568508.571,3.173,"echo","2144",0.01249
4099682.537,568509.237,3.205,"echo","2145",0.01233
4099681.98,568510.01,3.099,"echo","2146",0.01254
4099681.307,568510.795,3.181,"echo","2147",0.01203
4099680.676,568511.486,3.204,"echo","2148",0.01202
4099680.025,568512.057,3.167,"echo","2149",0.01202
4099679.131,568512.617,3.116,"echo","2150",0.01201
4099678.49,568513.253,3.066,"echo","2151",0.01202
4099677.716,568513.998,3.178,"echo","2152",0.01228
4099676.817,568514.723,3.064,"echo","2153",0.01201
4099676.191,568515.662,3.057,"echo","2154",0.01201
4099675.195,568516.576,3.048,"echo","2155",0.01218
4099674.412,568517.439,2.997,"echo","2156",0.01215
4099673.77,568518.242,2.99,"echo","2157",0.01201
4099673.147,568518.962,2.996,"echo","2158",0.01215
4099672.27,568519.66,3.061,"echo","2159",0.01266
4099671.596,568520.384,3.186,"echo","2160",0.01236
4099670.843,568521.099,3.304,"echo","2161",0.01243
4099670.246,568522.051,3.348,"echo","2162",0.01248
4099669.528,568523.074,3.087,"echo","2163",0.01252
4099668.941,568524.049,3.06,"echo","2164",0.01256
4099668.43,568525.081,3.09,"echo","2165",0.0126
4099667.786,568526.032,3.145,"echo","2166",0.01263
4099667.236,568526.883,3.189,"echo","2167",0.01266
4099666.546,568527.659,3.288,"echo","2168",0.01269
4099665.942,568528.516,3.277,"echo","2169",0.01271
4099665.328,568529.29,3.214,"echo","2170",0.01273
4099664.537,568530.093,3.112,"echo","2171",0.01275
4099663.861,568530.984,3.027,"echo","2172",0.01277
4099663.15,568532.01,2.983,"echo","2173",0.01278
4099662.327,568533.055,3.183,"echo","2174",0.0128
4099661.611,568534.222,3.509,"echo","2175",0.01281
4099660.728,568535.182,3.094,"echo","2176",0.01282
4099659.451,568535.717,3.124,"echo","2177",0.01283
4099658.144,568536.272,3.152,"echo","2178",0.01284
4099656.964,568536.907,3.302,"echo","2179",0.01285
4099656.028,568537.737,3.52,"echo","2180",0.01285
4099655.105,568538.468,3.602,"echo","2181",0.01286
4099654.225,568539.096,3.607,"echo","2182",0.01287
4099653.168,568539.678,3.668,"echo","2183",0.01287
4099652.283,568540.283,3.712,"echo","2184",0.01287
4099651.542,568540.888,3.717,"echo","2185",0.01287
4099650.903,568541.464,3.712,"echo","2186",0.01287
4099650.025,568541.972,3.656,"echo","2187",0.01287
4099649.256,568542.742,3.631,"echo","2188",0.01288
4099648.497,568543.44,3.67,"echo","2189",0.01287
4099647.801,568544.072,3.641,"echo","2190",0.01287
4099647.152,568544.646,3.651,"echo","2191",0.01287
4099646.419,568545.138,3.632,"echo","2192",0.01287
4099645.319,568545.598,3.557,"echo","2193",0.01287
4099644.555,568546.211,3.541,"echo","2194",0.01287
4099643.855,568546.823,3.516,"echo","2195",0.01287
4099643.185,568547.478,3.515,"echo","2196",0.01287
4099642.628,568548.112,3.517,"echo","2197",0.01287
4099642.001,568548.762,3.524,"echo","2198",0.01287
4099641.294,568549.538,3.614,"echo","2199",0.01287
4099640.751,568550.385,3.675,"echo","2200",0.01286
4099640.21,568551.044,3.725,"echo","2201",0.01286
4099639.714,568551.548,3.786,"echo","2202",0.01286
4099639.305,568552.253,3.662,"echo","2203",0.01287
4099639.366,568552.869,3.304,"echo","2204",0.01287
4099639.55,568553.663,3.213,"echo","2205",0.01159
4099640.029,568554.377,3.143,"echo","2206",0.01159
4099640.601,568554.927,3.223,"echo","2207",0.01159
4099641.371,568555.418,3.424,"echo","2208",0.01158
4099642.07,568555.993,3.539,"echo","2209",0.01175
4099642.659,568556.559,3.598,"echo","2210",0.01178
4099643.233,568557.373,3.549,"echo","2211",0.01179
4099644.019,568558.307,3.507,"echo","2212",0.01283
4099644.836,568558.928,3.593,"echo","2213",0.01182
4099645.473,568559.57,3.59,"echo","2214",0.01165
4099646.164,568560.299,3.537,"echo","2215",0.01195
4099647.108,568560.757,3.699,"echo","2216",0.01208
4099647.954,568561.104,3.7,"echo","2217",0.01117
4099648.89,568560.856,3.816,"echo","2218",0.01315
4099649.387,568560.148,3.791,"echo","2219",0.01539
4099650.293,568559.469,3.785,"echo","2220",0.01567
4099651.514,568557.846,3.817,"echo","2222",0.01613
4099654.687,568553.317,3.773,"echo","2227",0.01271
4099656.018,568551.954,3.817,"echo","2229",0.01587
4099656.944,568551.089,3.744,"echo","2230",0.01631
4099658.115,568549.188,3.315,"echo","2232",0.01961
4099658.795,568548.328,3.281,"echo","2233",0.01507
4099659.374,568547.533,3.249,"echo","2234",0.01449
4099659.872,568546.792,3.241,"echo","2235",0.01481
4099660.558,568546.067,3.211,"echo","2236",0.01508
4099661.244,568545.293,3.267,"echo","2237",0.01477
4099661.772,568544.554,3.311,"echo","2238",0.01406
4099662.281,568543.843,3.333,"echo","2239",0.01358
4099663.116,568542.935,3.329,"echo","2240",0.01371
4099663.829,568541.806,3.355,"echo","2241",0.01343
4099664.236,568540.68,3.408,"echo","2242",0.01343
4099664.233,568539.291,3.327,"echo","2243",0.0133
4099663.995,568538.209,3.268,"echo","2244",0.01332
4099663.372,568537.132,3.169,"echo","2245",0.01339
4099662.588,568536.348,3.11,"echo","2246",0.01326
4099661.621,568536.416,3.178,"echo","2247",0.01338
4099660.444,568536.892,3.215,"echo","2248",0.01326
4099659.455,568537.704,3.274,"echo","2249",0.01306
4099658.725,568538.595,3.276,"echo","2250",0.01298
4099658.055,568539.392,3.394,"echo","2251",0.01285
4099657.229,568540.057,3.375,"echo","2252",0.01278
4099656.449,568540.72,3.468,"echo","2253",0.01258
4099655.806,568541.374,3.642,"echo","2254",0.01243
4099655.234,568541.992,3.637,"echo","2255",0.01229
4099654.712,568542.569,3.692,"echo","2256",0.01215
4099654.233,568543.114,3.726,"echo","2257",0.01207
4099653.552,568543.598,3.745,"echo","2258",0.01192
4099652.947,568544.12,3.77,"echo","2259",0.01187
4099652.443,568544.647,3.683,"echo","2260",0.0118
4099651.825,568545.159,3.735,"echo","2261",0.01176
4099650.537,568546.772,3.692,"echo","2263",0.01172
4099649.9,568547.626,3.701,"echo","2264",0.01164
4099649.383,568548.431,3.702,"echo","2265",0.01158
4099648.938,568549.187,3.703,"echo","2266",0.0116
4099648.552,568549.896,3.695,"echo","2267",0.01152
4099648.152,568550.549,3.701,"echo","2268",0.01151
4099647.377,568551.263,3.7,"echo","2269",0.01155
4099646.783,568552.025,3.669,"echo","2270",0.01151
4099646.337,568552.739,3.671,"echo","2271",0.01146
4099645.77,568553.249,3.627,"echo","2272",0.01137
4099645.117,568554.171,3.659,"echo","2273",0.01141
4099644.543,568554.907,3.676,"echo","2274",0.0115
4099643.939,568555.528,3.707,"echo","2275",0.0117
4099643.398,568556.136,3.672,"echo","2276",0.01151
4099643.571,568556.793,3.602,"echo","2277",0.01151
4099644.863,568556.589,3.652,"echo","2278",0.01154
4099645.501,568555.474,3.661,"echo","2279",0.01152
4099646.048,568554.797,3.623,"echo","2280",0.01155
4099645.349,568552.642,3.684,"echo","2282",0.01168
4099644.778,568551.745,3.614,"echo","2283",0.01172
4099644.228,568550.976,3.628,"echo","2284",0.01169
4099643.724,568550.298,3.624,"echo","2285",0.01165
4099643.2,568549.871,3.585,"echo","2286",0.01161
4099642.611,568549.553,3.525,"echo","2287",0.01158
4099641.794,568548.921,3.565,"echo","2288",0.01155
4099641.386,568548.003,3.556,"echo","2289",0.01153
4099641.195,568546.939,3.512,"echo","2290",0.01154
4099641.428,568545.918,3.443,"echo","2291",0.0113
4099641.956,568544.743,3.342,"echo","2292",0.01149
4099642.772,568544.046,3.275,"echo","2293",0.01059
4099643.577,568543.598,3.262,"echo","2294",0.01056
4099644.264,568543.542,3.361,"echo","2295",0.01081
4099644.904,568543.179,3.405,"echo","2296",0.01144
4099645.865,568542.947,3.53,"echo","2297",0.01145
4099646.777,568542.679,3.545,"echo","2298",0.01143
4099647.572,568542.367,3.571,"echo","2299",0.01138
4099648.958,568541.73,3.644,"echo","2301",0.01135
4099649.736,568541.347,3.628,"echo","2302",0.01131
4099651.475,568540.752,3.689,"echo","2304",0.01126
4099652.26,568540.208,3.727,"echo","2305",0.01126
4099653.083,568539.755,3.699,"echo","2306",0.01123
4099653.897,568539.466,3.648,"echo","2307",0.01118
4099654.702,568539.216,3.593,"echo","2308",0.01106
4099655.784,568538.784,3.578,"echo","2309",0.01103
4099656.721,568538.824,3.537,"echo","2310",0.01099
4099657.574,568538.974,3.434,"echo","2311",0.01085
4099658.324,568539.144,3.37,"echo","2312",0.01085
4099659.215,568539.321,3.328,"echo","2313",0.01085
4099660.125,568539.923,3.332,"echo","2314",0.01084
4099661.102,568540.383,3.358,"echo","2315",0.01082
4099661.958,568540.852,3.355,"echo","2316",0.0108
4099662.738,568541.442,3.321,"echo","2317",0.01079
4099663.674,568542.201,3.36,"echo","2318",0.01088
4099665.897,568543.966,3.504,"echo","2320",0.01182
4099666.945,568544.618,3.532,"echo","2321",0.01523
4099667.877,568545.196,3.45,"echo","2322",0.0213
4099680.624,568554.209,3.324,"echo","2328",0.01576
4099681.388,568554.774,3.225,"echo","2329",0.01454
4099681.779,568555.435,3.172,"echo","2330",0.01452
4099682.07,568556.305,3.152,"echo","2331",0.01403
4099682.551,568557.081,3.183,"echo","2332",0.01407
4099683.058,568557.653,3.167,"echo","2333",0.01472
4099683.564,568558.11,3.176,"echo","2334",0.01238
4099684.054,568558.527,3.214,"echo","2335",0.01236
4099684.589,568558.84,3.308,"echo","2336",0.01237
4099685.232,568559.127,3.213,"echo","2337",0.01234
4099685.925,568559.451,3.214,"echo","2338",0.01233
4099686.52,568559.876,3.302,"echo","2339",0.01234
4099686.972,568560.364,3.159,"echo","2340",0.01289
4099687.468,568560.814,3.173,"echo","2341",0.0117
4099688.019,568561.336,3.237,"echo","2342",0.01168
4099688.263,568561.928,3.194,"echo","2343",0.01167
4099688.153,568562.741,3.17,"echo","2344",0.01224
4099688.157,568563.582,3.155,"echo","2345",0.01237
4099688.334,568564.29,3.155,"echo","2346",0.01243
4099688.383,568564.946,3.185,"echo","2347",0.01215
4099688.344,568565.804,3.202,"echo","2348",0.01203
4099688.647,568566.494,3.274,"echo","2349",0.01206
4099688.825,568567.382,3.376,"echo","2350",0.01209
4099688.826,568568.242,3.351,"echo","2351",0.01231
4099688.911,568568.915,3.326,"echo","2352",0.01232
4099689.347,568569.375,3.318,"echo","2353",0.01147
4099689.812,568570.318,3.286,"echo","2354",0.01146
4099690.446,568570.975,3.3,"echo","2355",0.01145
4099691.131,568571.447,3.306,"echo","2356",0.01142
4099691.816,568572.126,3.256,"echo","2357",0.01138
4099692.525,568572.639,3.261,"echo","2358",0.01136
4099693.369,568572.891,3.278,"echo","2359",0.01133
4099694.168,568573.172,3.295,"echo","2360",0.0113
4099694.842,568573.522,3.317,"echo","2361",0.01132
4099695.486,568573.965,3.346,"echo","2362",0.0113
4099696.016,568574.493,3.305,"echo","2363",0.01129
4099696.486,568575.18,3.277,"echo","2364",0.01128
4099696.991,568575.739,3.318,"echo","2365",0.01126
4099697.478,568576.5,3.287,"echo","2366",0.01125
4099698.009,568577.158,3.291,"echo","2367",0.01114
4099698.666,568577.68,3.29,"echo","2368",0.01111
4099699.239,568578.485,3.289,"echo","2369",0.01109
4099699.935,568579.098,3.332,"echo","2370",0.01107
4099700.653,568579.671,3.318,"echo","2371",0.01106
4099701.215,568580.434,3.344,"echo","2372",0.01103
4099701.754,568581.404,3.411,"echo","2373",0.01102
4099702.01,568582.266,3.314,"echo","2374",0.01101
4099702.489,568582.921,3.325,"echo","2375",0.01102
4099703.186,568583.149,3.331,"echo","2376",0.011
4099703.834,568583.217,3.365,"echo","2377",0.01116
4099704.563,568582.961,3.543,"echo","2378",0.011
4099705.205,568583.253,3.652,"echo","2379",0.01098
4099705.572,568584.255,3.299,"echo","2380",0.01098
4099705.959,568584.471,3.388,"echo","2381",0.01095
4099706.693,568584.855,3.48,"echo","2382",0.01094
4099706.827,568585.528,3.607,"echo","2383",0.01093
4099707.414,568586.17,3.452,"echo","2384",0.01091
4099707.731,568586.706,3.342,"echo","2385",0.0109
4099707.821,568587.258,3.321,"echo","2386",0.01091
4099708.166,568587.952,3.321,"echo","2387",0.0109
4099708.737,568588.606,3.28,"echo","2388",0.0109
4099709.417,568589.14,3.282,"echo","2389",0.01087
4099710.276,568589.516,3.293,"echo","2390",0.01088
4099711.175,568589.638,3.268,"echo","2391",0.01086
4099712.031,568589.845,3.271,"echo","2392",0.01083
4099712.892,568590.136,3.278,"echo","2393",0.01083
4099713.699,568590.377,3.263,"echo","2394",0.01081
4099714.612,568590.754,3.169,"echo","2395",0.0112
4099715.474,568590.973,3.143,"echo","2396",0.01124
4099716.241,568591.06,3.059,"echo","2397",0.01128
4099717.001,568591.166,3.185,"echo","2398",0.01133
4099717.774,568591.076,3.287,"echo","2399",0.0106
4099718.569,568590.842,3.452,"echo","2400",0.0108
4099720.061,568590.676,3.562,"echo","2402",0.01165
4099720.783,568590.672,3.566,"echo","2403",0.01164
4099721.504,568590.748,3.474,"echo","2404",0.01187
4099722.18,568590.804,3.668,"echo","2405",0.01106
4099722.799,568590.886,3.487,"echo","2406",0.01194
4099723.476,568591.079,3.352,"echo","2407",0.01165
4099724.142,568591.19,3.749,"echo","2408",0.01082
4099724.796,568591.306,3.72,"echo","2409",0.01061
4099725.744,568591.664,3.705,"echo","2410",0.01061
4099726.551,568591.736,3.69,"echo","2411",0.01081
4099727.621,568591.856,3.931,"echo","2412",0.01062
4099728.573,568591.733,3.467,"echo","2413",0.01062
4099729.296,568591.461,3.713,"echo","2414",0.0106
4099729.926,568591.165,4.251,"echo","2415",0.01062
4099730.506,568590.873,3.22,"echo","2416",0.01062
4099731.367,568590.589,3.34,"echo","2417",0.01061
4099732.033,568590.098,4.063,"echo","2418",0.01076
4099732.646,568589.656,3.955,"echo","2419",0.01059
4099733.413,568589.289,3.962,"echo","2420",0.01058
4099734.081,568588.747,4.095,"echo","2421",0.01057
4099734.716,568588.193,4.145,"echo","2422",0.01057
4099735.344,568587.732,4.087,"echo","2423",0.01057
4099736.088,568587.423,4.03,"echo","2424",0.01058
4099737.008,568587.105,3.977,"echo","2425",0.01055
4099737.779,568586.59,3.91,"echo","2426",0.01053
4099738.837,568586.233,4.419,"echo","2427",0.01053
4099739.855,568585.833,3.108,"echo","2428",0.01053
4099740.724,568585.258,3.056,"echo","2429",0.01053
4099741.332,568584.438,3.968,"echo","2430",0.01052
4099741.585,568583.414,3.116,"echo","2431",0.01053
4099741.882,568582.501,3.117,"echo","2432",0.01051
4099742.214,568581.687,3.056,"echo","2433",0.01051
4099742.73,568580.98,3.083,"echo","2434",0.01051
4099743.305,568580.288,3.183,"echo","2435",0.01051
4099743.754,568579.603,3.414,"echo","2436",0.01051
4099744.124,568578.952,3.878,"echo","2437",0.0105
4099744.455,568578.343,4.08,"echo","2438",0.01049
4099744.83,568577.779,3.968,"echo","2439",0.01048
4099745.508,568577.146,3.785,"echo","2440",0.01046
4099746.024,568576.395,3.748,"echo","2441",0.01044
4099746.545,568575.552,3.904,"echo","2442",0.01043
4099746.935,568574.637,3.875,"echo","2443",0.01043
4099747.402,568573.895,3.689,"echo","2444",0.01043
4099747.949,568573.399,3.818,"echo","2445",0.01041
4099748.564,568573.187,3.376,"echo","2446",0.0104
4099749.188,568572.755,3.196,"echo","2447",0.01038
4099749.858,568572.319,3.01,"echo","2448",0.01037
4099750.246,568571.877,3.186,"echo","2449",0.01035
4099750.532,568571.197,3.096,"echo","2450",0.01035
4099750.781,568570.614,3.614,"echo","2451",0.01035
4099750.576,568570.005,3.422,"echo","2452",0.01034
4099749.983,568569.856,3.423,"echo","2453",0.01042
4099749.228,568570.031,3.562,"echo","2454",0.01034
4099748.467,568570.094,3.51,"echo","2455",0.01058
4099747.923,568570.305,3.216,"echo","2456",0.01033
4099747.788,568570.225,3.051,"echo","2457",0.01033
4099748.129,568569.851,3.335,"echo","2458",0.01033
4099749.026,568569.539,3.529,"echo","2459",0.01032
4099749.819,568569.034,3.224,"echo","2460",0.01032
4099750.544,568569.725,3.417,"echo","2461",0.01043
